Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
38,112.55323947710306,-50.33570204901115,20.290993807324774,0.447216821860121,-0.18027907416607597,0.01776936860539553,17.026458803796768,-9.090698,-0.2964832349368457,-0.2964832349368457
39,101.9286260149543,-47.79777429451619,18.058720587943903,0.468933764372568,-0.177170254264925,0.01962157323406452,16.835098091745376,-9.568059,-0.312395261055406,-0.312395261055406
40,98.22368062031171,-47.059334558886015,15.656762698410391,0.47910375849990905,-0.15939906343901272,0.020361688621006728,16.636681679868698,-9.920815,-0.32415383972129075,-0.32415383972129075
41,98.55096141566264,-48.7753751598828,13.779079704260612,0.49492541177919913,-0.13981679636938288,0.020294068888526758,16.432116676354408,-10.228271,-0.3344023642398145,-0.3344023642398145
42,101.69320527333628,-36.99081069977726,2.9060140415582247,0.3637490882537476,-0.028576285246858818,0.01966699736353374,16.2736148873806,-7.925089,-0.25762962577074006,-0.25762962577074006
43,115.99133977080963,-49.31253601868918,21.776444901916236,0.42513980885234304,-0.18774198957391897,0.017242666598660323,16.12623495259285,-7.3689575,-0.23909192423897374,-0.23909192423897374
44,127.21343528091865,-52.89493927375582,22.893231075097077,0.41579679974014333,-0.1799592238393938,0.015721609872286733,15.983615938806533,-7.1309958,-0.2311598676616076,-0.2311598676616076
45,384.6204433956863,-48.4869497875345,-8.615276680491075,0.12606441134397148,0.022399424753478142,0.0025999658030949465,15.812278662109374,-8.566903,-0.27902342181529355,-0.27902342181529355
46,107.52393738172965,-49.29325324353029,19.295949059076772,0.4584398083240778,-0.17945724021036005,0.018600509325654938,15.643806133651733,-8.423573,-0.2742457321332451,-0.2742457321332451
47,107.31138908005188,-49.29035094477642,19.34353558200437,0.4593207800898647,-0.18025612889582976,0.018637350770923718,15.477265168213844,-8.329862,-0.27112205154211283,-0.27112205154211283
48,104.43080517102186,-49.314601434191076,19.524929604512998,0.4722227445573235,-0.18696523092527972,0.019151437133178142,15.31244249292612,-8.281128,-0.2694975646808966,-0.2694975646808966
49,103.19302602775413,-48.4614165050087,18.601333947928367,0.4696191048024391,-0.18025766530894705,0.019381154686384454,15.147472668671607,-8.288713,-0.26975044468345655,-0.26975044468345655
50,55.97109827841051,-36.692435060628874,17.264768946345537,0.6555603907951559,-0.30845864164514714,0.07146545490501663,14.987567376577854,-8.035198,-0.26129992821507625,-0.26129992821507625
51,118.2463788672118,-42.20601071629807,16.276520626384904,0.35693279676407286,-0.13764920991502916,0.016913837186049968,14.825300250434875,-8.15337,-0.26523901170538616,-0.26523901170538616
52,111.699154606866,-42.762347216538686,15.096305076971582,0.38283501219901034,-0.13515147120051374,0.017905238468806303,14.661830786848068,-8.213407,-0.2672402015720921,-0.2672402015720921
53,114.67654429008522,-43.518856027001426,13.801120648033795,0.3794922169691157,-0.12034824325646357,0.01744035811665906,14.498519648098945,-8.205518,-0.26697724247594723,-0.26697724247594723
54,110.42680210490673,-41.937828205111344,13.54488030688924,0.37977943221854715,-0.1226593548731172,0.018111545040487335,14.33722575404644,-8.104798,-0.26361991584074485,-0.26361991584074485
55,109.47000745865171,-43.24329237807164,13.04601366136082,0.3950241110050642,-0.11917431965361358,0.018269844375003143,14.208947245264053,-6.4538946,-0.20858982865333792,-0.20858982865333792
56,143.37830654353584,-60.06938268026587,10.607055470429922,0.4189572615856375,-0.07397950028939114,0.013949111607010881,14.076366957509517,-6.669021,-0.21576070248569915,-0.21576070248569915
57,126.35215914561157,-52.77573048412062,17.61581270463885,0.417687602974006,-0.1394183749906317,0.015828775808216677,13.941501204156875,-6.7832656,-0.21956885649881105,-0.21956885649881105
58,125.8173340042864,-53.68348529330299,16.807334086279333,0.42667797500361976,-0.13358520286009823,0.015896060871325276,13.804069657111167,-6.911585,-0.223846162265464,-0.223846162265464
59,123.01695660858257,-57.59149136663223,4.2734981804836,0.4681589673030021,-0.03473909856249402,0.01625792130725225,13.664258580887317,-7.0305285,-0.22781094838162966,-0.22781094838162966
60,62.00103500648815,29.66303991475129,-79.84358263663194,-0.4784281409438919,1.2877782222228489,0.06451505204036379,13.52372386702299,-7.0667076,-0.2290169357272452,-0.2290169357272452
61,82.69842599295102,2.7611685635411285,-22.111727240229552,-0.03338840528568806,0.26737784878897564,0.04836851429724852,13.387457404518127,-6.8534203,-0.22190734515239305,-0.22190734515239305
62,29.270040586853288,-0.7885785218093042,15.75247249240373,0.026941490547966518,-0.5381773368458871,0.13665850541377828,13.261080656433105,-6.3588457,-0.2054215223483905,-0.2054215223483905
63,128.02822676144285,-56.354684457635415,19.467265954444418,0.44017390448312654,-0.15205448397499172,0.015621555110082353,13.132452901685237,-6.438956,-0.20809185884266201,-0.20809185884266201
64,175.6548707529773,-80.20629313604778,-24.680516886986027,0.4566129751610563,0.14050573594223945,0.011385963801781458,12.995846506440639,-6.830324,-0.22113747257227614,-0.22113747257227614
65,125.66426576033135,-58.60128232947431,16.08123487384621,0.4663321110015436,-0.12796983117314006,0.01591542343321711,12.857297372305393,-6.9274898,-0.22437632423261206,-0.22437632423261206
66,123.29451193782992,-58.54983385339875,14.989786367139049,0.47487785898306606,-0.12157707696428131,0.01622132217051543,12.721158500993251,-6.806987,-0.22035956531147086,-0.22035956531147086
67,120.06093866283237,-58.431448433829146,17.19136705534267,0.4866815892379654,-0.14318867773990387,0.016658207259370245,12.585773069643974,-6.7692394,-0.21910132121491507,-0.21910132121491507
68,115.65424680384443,-58.334116114920796,16.695372503444563,0.5043836930074731,-0.1443558966905969,0.017292923133139272,12.451607670867443,-6.708261,-0.21706870377482665,-0.21706870377482665
69,120.749218252645,-61.68813217793498,16.741202322734846,0.5108781081204533,-0.1386443950941946,0.01656325423006364,12.317714218282699,-6.6946545,-0.21661515610363913,-0.21661515610363913
70,116.19293654463627,-59.80491106253912,18.135389220847625,0.5147034995502043,-0.15607996286315387,0.017212750271026044,12.17731827148199,-7.019806,-0.22745353641126878,-0.22745353641126878
