Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
98,80.31124375878815,-11.108534703436224,-10.609654036077998,0.1383185489792724,0.13210670809611294,0.01245155663388134,6.454247452551127,-5.146695,-0.1650164980039354,-0.1650164980039354
99,79.87174301767936,-10.684268002005437,-10.568379109288887,0.13376780821773862,0.13231687089825508,0.012520072333699454,6.352088816696406,-5.1079364,-0.16372454746220647,-0.16372454746220647
100,80.6044885472658,-11.244046610624146,-10.630092549930774,0.13949653193358744,0.13187966007249555,0.012406256996638696,6.250410277628899,-5.083959,-0.16292530670648436,-0.16292530670648436
101,75.0447592934114,-14.249365545427183,-9.862041530253377,0.18987822307104413,0.13141545956186737,0.026650761743140017,6.1496476943135265,-5.038132,-0.1613977392016532,-0.1613977392016532
102,75.85999744911828,-14.894146909054596,-10.86637302455683,0.19633729778391537,0.1432424649347669,0.026364356278043163,6.049795478814841,-4.992617,-0.1598805735601507,-0.1598805735601507
103,75.8433713624544,-14.623015439706249,-10.835984393391051,0.19280545124798137,0.14287318982177144,0.02637013576891286,5.950686458730698,-4.955417,-0.15864058390068028,-0.15864058390068028
104,77.21569798755829,-15.580588559176384,-12.542859920656147,0.20178006500293338,0.16243924807462298,0.025901468899785878,5.852150202029944,-4.9268074,-0.15768691839361262,-0.15768691839361262
105,74.88026166650555,-14.042653239634271,-11.77741200395662,0.18753477788547374,0.1572832645325108,0.02670930837431373,5.754325941437483,-4.891226,-0.1565008549216446,-0.1565008549216446
106,72.56830740962967,-11.30823650041816,-11.206268950047711,0.15582885841040822,0.15442373330813916,0.027560240432652063,5.657640688353777,-4.8342495,-0.15460165195650039,-0.15460165195650039
107,73.44179733884656,-14.214243273084783,-12.2059485368839,0.19354432745569877,0.16619893547223477,0.02723244899321266,5.5618392603933815,-4.79005,-0.15312833356625152,-0.15312833356625152
108,73.97338844083751,-13.937698601650135,-12.626483371759312,0.1884150353988075,0.17068953630341985,0.027036749865792097,5.466799188637734,-4.7520227,-0.15186076250266134,-0.15186076250266134
109,69.15278432206514,-11.551154989935792,-10.553680363128784,0.167038176454886,0.1526139614852982,0.028921467437744854,5.37304527335763,-4.6877093,-0.14971697076353854,-0.14971697076353854
110,70.24195005662168,-14.485040324206695,-11.012838194231472,0.20621637515089458,0.1567843458980578,0.028473013610638805,5.2805351393759254,-4.6255336,-0.1476444630654097,-0.1476444630654097
111,70.40041340465234,-14.356061110329616,-12.045140568018603,0.2039201251250168,0.17109474199795838,0.028408924085491692,5.1885814706325535,-4.5976677,-0.14671559388765792,-0.14671559388765792
112,70.26626103140151,-14.263869163105257,-12.411561326686376,0.20299741232468357,0.17663614292981572,0.02846316241455076,5.097299751126767,-4.5641055,-0.14559684660411454,-0.14559684660411454
113,65.2694938908424,-8.605380069436464,-12.952610105196621,0.13184383019467288,0.19844814679977058,0.03064218643007754,5.007286492967606,-4.5006623,-0.14348207110979214,-0.14348207110979214
114,67.608048407829,-15.728102086594264,-11.599880029388057,0.2326365345101864,0.17157543077437498,0.029582276771775596,4.918425746494532,-4.443016,-0.14156054119384623,-0.14156054119384623
115,68.4385485274848,-14.475962550588546,-11.603533147438322,0.2115176733296006,0.16954674517649018,0.029223296563585122,4.8303389290809635,-4.404366,-0.14027219856604214,-0.14027219856604214
116,67.71270014030442,-16.391265834250905,-11.893951910781933,0.24207077550130635,0.17565319188478698,0.029536556596560036,4.74283418827653,-4.375232,-0.1393010771121771,-0.1393010771121771
117,66.57024759362798,-15.522186850669863,-11.08862731531945,0.23317003333716949,0.16657031806474518,0.030043451426060755,4.656154133611918,-4.334003,-0.13792676716313335,-0.13792676716313335
118,65.09869802833506,-15.09228676902407,-10.915422183940807,0.23183699868244603,0.16767496915513924,0.030722580644077912,4.5705385806500916,-4.280755,-0.1361518290806329,-0.1361518290806329
119,67.31811109734083,-17.285163629608167,-12.756146174831718,0.2567683992887756,0.18949055413017382,0.029709686849472564,4.485143751138449,-4.269747,-0.13578489443568806,-0.13578489443568806
120,64.51095837214082,-14.685215639927673,-11.282883624606459,0.22763908660624566,0.17489871347933644,0.0310024847013233,4.40043670334816,-4.2353606,-0.13463869609879187,-0.13463869609879187
121,65.64169775743746,-14.797880887743784,-12.361257791212083,0.2254341583672267,0.18831410846334343,0.030468438025331123,4.3163005562961105,-4.2068086,-0.13368695296934885,-0.13368695296934885
122,65.31473610028479,-15.309940886815706,-11.327282894857735,0.23440255294469373,0.17342614501979658,0.03062096120130047,4.232759058707953,-4.177099,-0.1326966479831255,-0.1326966479831255
123,62.30027644089989,-13.308868733790845,-10.732968366874232,0.2136245534386365,0.17227802154386718,0.03210258628462534,4.149572860682011,-4.159284,-0.13210280449313702,-0.13210280449313702
124,63.35576981152137,-12.90055370525621,-11.302140975150325,0.20362081849268635,0.17839166044029361,0.03156776416654472,4.066897958749533,-4.1337705,-0.13125234877387548,-0.13125234877387548
125,60.585800325272636,-14.56305653257463,-11.268388856446146,0.24037078745165683,0.1859905917879849,0.033011035411968044,3.9851650896012782,-4.0866537,-0.12968179913343306,-0.12968179913343306
126,63.16793157235368,-16.06820350761242,-12.7881099867506,0.2543727981532467,0.20244623606367212,0.03166163510845949,3.9039779754817485,-4.0593853,-0.12877284541984294,-0.12877284541984294
127,59.589612744637016,-13.57068583511616,-10.831398821228655,0.2277357614870136,0.1817665583370227,0.0335628964157012,3.823627654695511,-4.017502,-0.12737671845004472,-0.12737671845004472
128,59.594395711576595,-13.93472149556208,-11.7502943100629,0.2338260389953945,0.19717112942854004,0.03356020270227335,3.7439388057678937,-3.9844754,-0.12627585798669302,-0.12627585798669302
129,64.8558849656834,-21.571411150483616,-15.160735982663994,0.3326053011518924,0.23376037487863832,0.03083760249448823,3.664544487604499,-3.9697022,-0.12578341276036153,-0.12578341276036153
130,56.86588737652043,-16.239713783326774,-12.515138077055704,0.285579185211696,0.22008164568312225,0.035170470246205766,3.5860675221771,-3.923832,-0.12425439856123746,-0.12425439856123746
131,57.4489682454499,-17.128166062628082,-13.556279787716697,0.2981457558897879,0.23597081378028734,0.034813505987697266,3.5085740333884954,-3.8746755,-0.12261585265883994,-0.12261585265883994
132,57.49320493130429,-16.187449229117025,-13.404970316897451,0.28155412884807146,0.23315747196411069,0.034786719619991587,3.432018619263172,-3.8277464,-0.12105154642504383,-0.12105154642504383
133,57.13392284048965,-19.050869735580264,-15.608379521329914,0.33344235418190643,0.27318935485852147,0.035005473115923356,3.3560834659725427,-3.7967482,-0.12001827570496179,-0.12001827570496179
134,57.6688687004353,-19.269937833856584,-16.893580240637483,0.33414801205751987,0.29294107239024036,0.03468075662085779,3.280830739298463,-3.762627,-0.11888089548274457,-0.11888089548274457
135,54.77482729634786,-15.94816003683232,-13.859565171090546,0.29115856359615894,0.253028003102707,0.03651312288360882,3.2062753404021263,-3.727761,-0.11771870087695964,-0.11771870087695964
136,54.47938497142331,-16.820345782201077,-13.874582152613533,0.3087469836714208,0.25467582205436656,0.03671113396469294,3.1327627899587154,-3.6756296,-0.11598099155677355,-0.11598099155677355
137,54.034393075367404,-16.56524894426467,-13.2625108089711,0.3065686130898036,0.2454457254747452,0.03701346283672311,3.059917066478729,-3.6422982,-0.11486994762291962,-0.11486994762291962
138,53.91317042699382,-16.032229777435834,-13.245164715769926,0.29737130371781373,0.24567586381709422,0.03709668684219355,2.987752838292718,-3.608211,-0.11373370256600308,-0.11373370256600308
139,53.57890304035776,-16.694334691507343,-13.69985541683791,0.31158410762781963,0.25569495901247985,0.037328125185644816,2.9169420546382665,-3.540549,-0.11147830618093794,-0.11147830618093794
