Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
40,111.5053092641081,-1.6849556996281376,-3.4549270186066603,0.015110990774772907,0.03098441716728864,0.017936365660067902,13.260493923211097,-6.3135386,-0.2039112855231163,-0.2039112855231163
41,111.44343992183154,-3.160234760218609,-2.597121235383713,0.028357297319925295,0.023304388640599943,0.01794632327755529,13.124226529383659,-6.8133388,-0.22057129126530808,-0.22057129126530808
42,104.11691990871006,-2.9872069312402605,-3.7785634138608097,0.028690888415249416,0.0362915404832746,0.019209173703501836,12.989217352354526,-6.750528,-0.21847760576172068,-0.21847760576172068
43,103.72168896235372,-2.778115059850241,-3.5675078615643545,0.026784321462973583,0.0343950035643866,0.01928237015814416,12.855357427382469,-6.692944,-0.21655814630130288,-0.21655814630130288
44,103.15002038651883,-3.0081392757711534,-3.9579907816967834,0.02916275987633543,0.038371206974711095,0.019389235140290766,12.722157810115814,-6.6599445,-0.21545815967628293,-0.21545815967628293
45,100.61485386156248,-2.93550207800901,-3.142339921908725,0.029175633272280177,0.03123137192280097,0.019877780697786736,12.589817803585529,-6.6169567,-0.2140252222689985,-0.2140252222689985
46,103.15958894060523,-2.6365955035665505,-4.499746817374477,0.025558414206987453,0.043619278281200144,0.01938743669433883,12.457982573890686,-6.5918126,-0.21318708078056656,-0.21318708078056656
47,101.56350962159041,-2.089891143318471,-3.848789847348831,0.020577185163303976,0.037895400244524965,0.019692111935198812,12.327178318285942,-6.540171,-0.21146570459562122,-0.21146570459562122
48,242.8443644242403,-389.7153232021254,-35.676243505811776,1.6047945939618629,0.14690990911152738,0.004117863728775012,12.180224929237365,-7.3477187,-0.23838395808378443,-0.23838395808378443
49,92.88930302466882,-2.3640107197522,-7.877683602079897,0.025449762704370646,0.08480722048251135,0.010765502242324154,12.035300892078876,-7.246254,-0.23500179966323792,-0.23500179966323792
50,93.13683461228077,-1.6781274437766223,-7.237308698931695,0.01801787070349231,0.07770619142318805,0.021473781112765943,11.892579432809352,-7.136043,-0.23132810473287246,-0.23132810473287246
